cell,R_pool_s0,R_pool_s1,R_pool_s2,R_pool_s3,R_pool_s4,agg_pool_risk,lambda_idx,lambda_ref,pool_cost,resplit
mnist/eps_greedy_eps0.5/ts0,0.067797,0.060612,0.073451,0.129612,0.359175,0.1471031746031746,78,0.9,21.052896825396825,81
mnist/eps_greedy_eps0.5/ts0,0.067797,0.060612,0.073451,0.129612,0.359175,0.1471031746031746,78,0.9,21.052896825396825,82
mnist/eps_greedy_eps0.5/ts0,0.06696,0.058933,0.067091,0.118352,0.34886,0.14103174603174604,79,0.9,21.674801587301587,83
mnist/eps_greedy_eps0.5/ts0,0.06696,0.058933,0.067091,0.118352,0.34886,0.14103174603174604,79,0.9,21.674801587301587,84
mnist/eps_greedy_eps0.5/ts0,0.06696,0.058933,0.067091,0.118352,0.34886,0.14103174603174604,79,0.9,21.674801587301587,85
mnist/eps_greedy_eps0.5/ts0,0.06696,0.058933,0.067091,0.118352,0.34886,0.14103174603174604,79,0.9,21.674801587301587,86
mnist/eps_greedy_eps0.5/ts0,0.06696,0.058933,0.067091,0.118352,0.34886,0.14103174603174604,79,0.9,21.674801587301587,87
mnist/eps_greedy_eps0.5/ts0,0.06696,0.058933,0.067091,0.118352,0.34886,0.14103174603174604,79,0.9,21.674801587301587,88
mnist/eps_greedy_eps0.5/ts0,0.06696,0.058933,0.067091,0.118352,0.34886,0.14103174603174604,79,0.9,21.674801587301587,89
mnist/eps_greedy_eps0.5/ts0,0.06696,0.058933,0.067091,0.118352,0.34886,0.14103174603174604,79,0.9,21.674801587301587,90
mnist/eps_greedy_eps0.5/ts0,0.06696,0.058933,0.067091,0.118352,0.34886,0.14103174603174604,79,0.9,21.674801587301587,91
mnist/eps_greedy_eps0.5/ts0,0.066332,0.057814,0.065449,0.109248,0.337215,0.13607142857142857,80,0.9,22.311666666666667,92
mnist/eps_greedy_eps0.5/ts0,0.06696,0.058933,0.067091,0.118352,0.34886,0.14103174603174604,79,0.9,21.674801587301587,93
mnist/eps_greedy_eps0.5/ts0,0.06696,0.058933,0.067091,0.118352,0.34886,0.14103174603174604,79,0.9,21.674801587301587,94
mnist/eps_greedy_eps0.5/ts0,0.06696,0.058933,0.067091,0.118352,0.34886,0.14103174603174604,79,0.9,21.674801587301587,95
mnist/eps_greedy_eps0.5/ts0,0.06696,0.058933,0.067091,0.118352,0.34886,0.14103174603174604,79,0.9,21.674801587301587,96
mnist/eps_greedy_eps0.5/ts0,0.066332,0.057814,0.065449,0.109248,0.337215,0.13607142857142857,80,0.9,22.311666666666667,97
mnist/eps_greedy_eps0.5/ts0,0.06696,0.058933,0.067091,0.118352,0.34886,0.14103174603174604,79,0.9,21.674801587301587,98
mnist/eps_greedy_eps0.5/ts0,0.06696,0.058933,0.067091,0.118352,0.34886,0.14103174603174604,79,0.9,21.674801587301587,99
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,0
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,1
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,2
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,3
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,4
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,5
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,6
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,7
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,8
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,9
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,10
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,11
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,12
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,13
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,14
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,15
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,16
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,17
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,18
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,19
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,20
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,21
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,22
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,23
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,24
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,25
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,26
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,27
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,28
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,29
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,30
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,31
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,32
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,33
mnist/greedy_entropy/ts0,0.091317,0.115489,0.099818,0.101366,0.318671,0.1492063492063492,84,0.9,23.731785714285714,34
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,35
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,36
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,37
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,38
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,39
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,40
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,41
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,42
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,43
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,44
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,45
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,46
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,47
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,48
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,49
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,50
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,51
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,52
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,53
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,54
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,55
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,56
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,57
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,58
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,59
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,60
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,61
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,62
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,63
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,64
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,65
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,66
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,67
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,68
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,69
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,70
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,71
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,72
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,73
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,74
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,75
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,76
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,77
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,78
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,79
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,80
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,81
mnist/greedy_entropy/ts0,0.091317,0.115489,0.099818,0.101366,0.318671,0.1492063492063492,84,0.9,23.731785714285714,82
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,83
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,84
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,85
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,86
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,87
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,88
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,89
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,90
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,91
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,92
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,93
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,94
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,95
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,96
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,97
mnist/greedy_entropy/ts0,0.091317,0.113548,0.095082,0.089863,0.30261,0.14238095238095239,85,0.9,24.70190476190476,98
mnist/greedy_entropy/ts0,0.091317,0.111801,0.092896,0.075246,0.288739,0.1361111111111111,86,0.9,25.71734126984127,99
mnist/greedy_entropy/ts0[margin],0.0695,0.080736,0.05936,0.07941,0.275663,0.13817460317460317,79,0.9,25.569484126984126,0
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,1
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,2
mnist/greedy_entropy/ts0[margin],0.0695,0.080736,0.05936,0.07941,0.275663,0.13817460317460317,79,0.9,25.569484126984126,3
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,4
mnist/greedy_entropy/ts0[margin],0.0695,0.080736,0.05936,0.07941,0.275663,0.13817460317460317,79,0.9,25.569484126984126,5
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,6
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,7
mnist/greedy_entropy/ts0[margin],0.0695,0.080736,0.05936,0.07941,0.275663,0.13817460317460317,79,0.9,25.569484126984126,8
mnist/greedy_entropy/ts0[margin],0.069709,0.083365,0.066431,0.095573,0.290602,0.1461111111111111,77,0.9,24.27047619047619,9
mnist/greedy_entropy/ts0[margin],0.069709,0.083365,0.066431,0.095573,0.290602,0.1461111111111111,77,0.9,24.27047619047619,10
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,11
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,12
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,13
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,14
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,15
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,16
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,17
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,18
mnist/greedy_entropy/ts0[margin],0.0695,0.080736,0.05936,0.07941,0.275663,0.13817460317460317,79,0.9,25.569484126984126,19
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,20
mnist/greedy_entropy/ts0[margin],0.0695,0.080736,0.05936,0.07941,0.275663,0.13817460317460317,79,0.9,25.569484126984126,21
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,22
mnist/greedy_entropy/ts0[margin],0.0695,0.080736,0.05936,0.07941,0.275663,0.13817460317460317,79,0.9,25.569484126984126,23
mnist/greedy_entropy/ts0[margin],0.069709,0.083365,0.066431,0.095573,0.290602,0.1461111111111111,77,0.9,24.27047619047619,24
mnist/greedy_entropy/ts0[margin],0.069709,0.083365,0.066431,0.095573,0.290602,0.1461111111111111,77,0.9,24.27047619047619,25
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,26
mnist/greedy_entropy/ts0[margin],0.0695,0.080736,0.05936,0.07941,0.275663,0.13817460317460317,79,0.9,25.569484126984126,27
mnist/greedy_entropy/ts0[margin],0.069709,0.083365,0.066431,0.095573,0.290602,0.1461111111111111,77,0.9,24.27047619047619,28
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,29
mnist/greedy_entropy/ts0[margin],0.069709,0.083365,0.066431,0.095573,0.290602,0.1461111111111111,77,0.9,24.27047619047619,30
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,31
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,32
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,33
mnist/greedy_entropy/ts0[margin],0.069709,0.083365,0.066431,0.095573,0.290602,0.1461111111111111,77,0.9,24.27047619047619,34
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,35
mnist/greedy_entropy/ts0[margin],0.069709,0.083365,0.066431,0.095573,0.290602,0.1461111111111111,77,0.9,24.27047619047619,36
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,37
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,38
mnist/greedy_entropy/ts0[margin],0.069709,0.083365,0.066431,0.095573,0.290602,0.1461111111111111,77,0.9,24.27047619047619,39
mnist/greedy_entropy/ts0[margin],0.0695,0.080736,0.05936,0.07941,0.275663,0.13817460317460317,79,0.9,25.569484126984126,40
mnist/greedy_entropy/ts0[margin],0.0695,0.080736,0.05936,0.07941,0.275663,0.13817460317460317,79,0.9,25.569484126984126,41
mnist/greedy_entropy/ts0[margin],0.0695,0.080736,0.05936,0.07941,0.275663,0.13817460317460317,79,0.9,25.569484126984126,42
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,43
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,44
mnist/greedy_entropy/ts0[margin],0.069709,0.083365,0.066431,0.095573,0.290602,0.1461111111111111,77,0.9,24.27047619047619,45
mnist/greedy_entropy/ts0[margin],0.0695,0.080736,0.05936,0.07941,0.275663,0.13817460317460317,79,0.9,25.569484126984126,46
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,47
mnist/greedy_entropy/ts0[margin],0.0695,0.080736,0.05936,0.07941,0.275663,0.13817460317460317,79,0.9,25.569484126984126,48
mnist/greedy_entropy/ts0[margin],0.0695,0.080736,0.05936,0.07941,0.275663,0.13817460317460317,79,0.9,25.569484126984126,49
mnist/greedy_entropy/ts0[margin],0.069709,0.083365,0.066431,0.095573,0.290602,0.1461111111111111,77,0.9,24.27047619047619,50
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,51
mnist/greedy_entropy/ts0[margin],0.069709,0.083365,0.066431,0.095573,0.290602,0.1461111111111111,77,0.9,24.27047619047619,52
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,53
mnist/greedy_entropy/ts0[margin],0.0695,0.080736,0.05936,0.07941,0.275663,0.13817460317460317,79,0.9,25.569484126984126,54
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,55
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,56
mnist/greedy_entropy/ts0[margin],0.069709,0.083365,0.066431,0.095573,0.290602,0.1461111111111111,77,0.9,24.27047619047619,57
mnist/greedy_entropy/ts0[margin],0.0695,0.080736,0.05936,0.07941,0.275663,0.13817460317460317,79,0.9,25.569484126984126,58
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,59
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,60
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,61
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,62
mnist/greedy_entropy/ts0[margin],0.069709,0.083365,0.066431,0.095573,0.290602,0.1461111111111111,77,0.9,24.27047619047619,63
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,64
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,65
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,66
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,67
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,68
mnist/greedy_entropy/ts0[margin],0.0695,0.08205,0.06364,0.088545,0.283494,0.14246031746031745,78,0.9,24.92238095238095,69
