dataset,policy,scheme,method,violation_frac,wilson_lo,wilson_hi,abstain_rate,mean_risk,mean_cost,cost_ratio_full
tabular-spambase,greedy_entropy,uniform,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14677524999999997,8.718405769999999,0.15295448719298244
tabular-spambase,greedy_entropy,uniform,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.06155793000000001,57.0,1.0
tabular-spambase,greedy_entropy,inverse_info,cafa_marginal,0.1,0.05522854161313613,0.1743673043676654,0.0,0.12306758000000001,73.69477878,0.17323203339886958
tabular-spambase,greedy_entropy,inverse_info,cafa_iut,0.0,0.0,0.03699480747600191,0.99,0.061666620000000005,422.60641365,0.993407804134171
tabular-spambase,greedy_entropy,inverse_info,plugin,0.47,0.3751065198210374,0.5671131686275227,0.0,0.14749997000000004,62.89138586,0.14783683235314157
tabular-spambase,greedy_entropy,inverse_info,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.06950479000000001,133.98663305,0.31495822737741697
tabular-spambase,greedy_entropy,inverse_info,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.06262074000000001,162.84655544999998,0.38279835287681513
tabular-spambase,greedy_entropy,inverse_info,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.059541000000000004,227.93629619,0.5358027899408903
tabular-spambase,greedy_entropy,inverse_info,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.18016912999999998,29.624834569999997,0.06963818084028213
tabular-spambase,greedy_entropy,inverse_info,budget_10,1.0,0.9630051925239981,0.9999999999999999,0.0,0.18687199,69.24112896,0.16276297674197532
tabular-spambase,greedy_entropy,inverse_info,budget_20,0.98,0.9299868370580063,0.9944981477650318,0.0,0.17251207999999996,152.65876934000002,0.35885023968772967
tabular-spambase,greedy_entropy,inverse_info,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14677524999999997,62.89751749,0.14785124578582343
tabular-spambase,greedy_entropy,inverse_info,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.06155793000000001,425.410805,1.0
tabular-spambase,greedy_entropy,random,cafa_marginal,0.1,0.05522854161313613,0.1743673043676654,0.0,0.12306758000000001,49.508731900000015,0.16074263603896108
tabular-spambase,greedy_entropy,random,cafa_iut,0.0,0.0,0.03699480747600191,0.99,0.061666620000000005,305.97109903,0.9934126591883117
tabular-spambase,greedy_entropy,random,plugin,0.47,0.3751065198210374,0.5671131686275227,0.0,0.14749997000000004,42.32509663999999,0.1374191449350649
tabular-spambase,greedy_entropy,random,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.06950479000000001,95.19772949999997,0.30908353733766225
tabular-spambase,greedy_entropy,random,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.06262074000000001,118.37440820999998,0.3843324941883116
tabular-spambase,greedy_entropy,random,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.059541000000000004,166.68336956,0.5411797712987012
tabular-spambase,greedy_entropy,random,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.18016912999999998,25.795338209999997,0.08375109808441558
tabular-spambase,greedy_entropy,random,budget_10,1.0,0.9630051925239981,0.9999999999999999,0.0,0.18687199,52.62440826000001,0.1708584683766234
tabular-spambase,greedy_entropy,random,budget_20,0.98,0.9299868370580063,0.9944981477650318,0.0,0.17251207999999996,104.35945649000001,0.33882940418831176
tabular-spambase,greedy_entropy,random,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14677524999999997,42.3291546,0.13743232012987014
tabular-spambase,greedy_entropy,random,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.06155793000000001,308.0,1.0
tabular-spambase,greedy_entropy,uniform,cafa_marginal,0.03,0.010254338223414816,0.08452078080402699,0.0,0.12252414000000002,10.224275339999998,0.17937325157894735
tabular-spambase,greedy_entropy,uniform,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.05980673,57.0,1.0
tabular-spambase,greedy_entropy,uniform,plugin,0.48,0.38464384320080547,0.5768359490982345,0.0,0.14484305,6.125096619999999,0.10745783543859648
tabular-spambase,greedy_entropy,uniform,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.10526565000000002,13.243913009999998,0.23234935105263155
tabular-spambase,greedy_entropy,uniform,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.07439605,18.77756034,0.32943088315789476
tabular-spambase,greedy_entropy,uniform,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.05920288000000001,28.506775360000006,0.5001188659649124
tabular-spambase,greedy_entropy,uniform,budget_5,0.67,0.5730516033971139,0.7543701620610456,0.0,0.15404586,5.0,0.08771929824561403
tabular-spambase,greedy_entropy,uniform,budget_10,0.77,0.6784543514317231,0.841568452531236,0.0,0.15663046,10.0,0.17543859649122806
tabular-spambase,greedy_entropy,uniform,budget_20,0.12,0.06999337365267776,0.19812268002908368,0.0,0.14082124,20.0,0.3508771929824561
tabular-spambase,greedy_entropy,uniform,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14548303999999995,5.8649154800000005,0.10289325403508773
tabular-spambase,greedy_entropy,uniform,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.05980673,57.0,1.0
tabular-spambase,greedy_entropy,inverse_info,cafa_marginal,0.03,0.010254338223414816,0.08452078080402699,0.0,0.12252414000000002,69.23846777,0.16966957361710108
tabular-spambase,greedy_entropy,inverse_info,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.05980673,408.07828000000006,1.0
tabular-spambase,greedy_entropy,inverse_info,plugin,0.48,0.38464384320080547,0.5768359490982345,0.0,0.14484305,38.1464277,0.09347821133729536
tabular-spambase,greedy_entropy,inverse_info,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.10526565000000002,92.68584051999999,0.2271276004201938
tabular-spambase,greedy_entropy,inverse_info,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.07439605,133.01429226,0.3259528839907872
tabular-spambase,greedy_entropy,inverse_info,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.05920288000000001,202.30861284000002,0.4957593254901976
tabular-spambase,greedy_entropy,inverse_info,budget_5,0.67,0.5730516033971139,0.7543701620610456,0.0,0.15404586,27.98832048,0.06858566567179217
tabular-spambase,greedy_entropy,inverse_info,budget_10,0.77,0.6784543514317231,0.841568452531236,0.0,0.15663046,67.75830879000002,0.1660424288937897
tabular-spambase,greedy_entropy,inverse_info,budget_20,0.12,0.06999337365267776,0.19812268002908368,0.0,0.14082124,144.6528538,0.3544732981132933
tabular-spambase,greedy_entropy,inverse_info,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14548303999999995,36.22079671,0.08875943289606102
tabular-spambase,greedy_entropy,inverse_info,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.05980673,408.07828000000006,1.0
tabular-spambase,greedy_entropy,random,cafa_marginal,0.03,0.010254338223414816,0.08452078080402699,0.0,0.12252414000000002,53.86944444000001,0.17490079363636366
tabular-spambase,greedy_entropy,random,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.05980673,308.0,1.0
tabular-spambase,greedy_entropy,random,plugin,0.48,0.38464384320080547,0.5768359490982345,0.0,0.14484305,32.71257247999999,0.10620965090909087
tabular-spambase,greedy_entropy,random,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.10526565000000002,69.78061589,0.22656044120129873
tabular-spambase,greedy_entropy,random,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.07439605,100.69221010999999,0.32692276009740256
tabular-spambase,greedy_entropy,random,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.05920288000000001,154.01502410999998,0.500048779577922
tabular-spambase,greedy_entropy,random,budget_5,0.67,0.5730516033971139,0.7543701620610456,0.0,0.15404586,29.72919085,0.09652334691558441
tabular-spambase,greedy_entropy,random,budget_10,0.77,0.6784543514317231,0.841568452531236,0.0,0.15663046,53.707886499999994,0.17437625487012984
tabular-spambase,greedy_entropy,random,budget_20,0.12,0.06999337365267776,0.19812268002908368,0.0,0.14082124,105.08609902000002,0.34118863318181825
tabular-spambase,greedy_entropy,random,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14548303999999995,31.36265702,0.1018268085064935
tabular-spambase,greedy_entropy,random,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.05980673,308.0,1.0
tabular-spambase,random,uniform,cafa_marginal,0.11,0.06254131955225126,0.18631463027903022,0.0,0.12577296000000002,11.940350230000002,0.20947982859649125
tabular-spambase,random,uniform,cafa_iut,0.0,0.0,0.03699480747600191,0.98,0.061545889999999985,56.38979469,0.9892946436842106
tabular-spambase,random,uniform,plugin,0.47,0.3751065198210374,0.5671131686275227,0.0,0.14740339,9.55249994,0.16758771824561405
tabular-spambase,random,uniform,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.07210142,22.47213767,0.3942480292982456
tabular-spambase,random,uniform,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.06091785999999999,30.166811609999996,0.5292423089473683
tabular-spambase,random,uniform,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.06138888999999998,39.8920169,0.6998599456140351
tabular-spambase,random,uniform,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.2675120899999999,5.0,0.08771929824561403
tabular-spambase,random,uniform,budget_10,1.0,0.9630051925239981,0.9999999999999999,0.0,0.20516903,10.0,0.17543859649122806
tabular-spambase,random,uniform,budget_20,0.02,0.005501852234968185,0.07001316294199365,0.0,0.13393717,20.0,0.3508771929824561
tabular-spambase,random,uniform,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14556764,9.63484295,0.16903233245614036
tabular-spambase,random,uniform,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.06138888999999998,57.0,1.0
tabular-spambase,random,inverse_info,cafa_marginal,0.11,0.06254131955225126,0.18631463027903022,0.0,0.12577296000000002,86.15956746999998,0.20822723234162926
tabular-spambase,random,inverse_info,cafa_iut,0.0,0.0,0.03699480747600191,0.98,0.061545889999999985,409.3271419400002,0.9892465850429543
tabular-spambase,random,inverse_info,plugin,0.47,0.3751065198210374,0.5671131686275227,0.0,0.14740339,68.90698699000001,0.16653183867159402
tabular-spambase,random,inverse_info,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.07210142,162.16881786,0.39192355656682343
tabular-spambase,random,inverse_info,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.06091785999999999,218.14960820999997,0.52721584483111
tabular-spambase,random,inverse_info,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.06138888999999998,289.02048825,0.6984939470509612
tabular-spambase,random,inverse_info,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.2675120899999999,36.333276549999994,0.08780890898209057
tabular-spambase,random,inverse_info,budget_10,1.0,0.9630051925239981,0.9999999999999999,0.0,0.20516903,72.55482998999999,0.17534780971475486
tabular-spambase,random,inverse_info,budget_20,0.02,0.005501852234968185,0.07001316294199365,0.0,0.13393717,145.08893426999998,0.3506455303058251
tabular-spambase,random,inverse_info,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14556764,69.50252730999999,0.16797111832703823
tabular-spambase,random,inverse_info,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.06138888999999998,413.7766540000002,1.0
tabular-spambase,random,random,cafa_marginal,0.11,0.06254131955225126,0.18631463027903022,0.0,0.12577296000000002,64.3621135,0.20896790097402598
tabular-spambase,random,random,cafa_iut,0.0,0.0,0.03699480747600191,0.98,0.061545889999999985,304.6972343,0.9892767347402597
tabular-spambase,random,random,plugin,0.47,0.3751065198210374,0.5671131686275227,0.0,0.14740339,51.60556767999999,0.1675505444155844
tabular-spambase,random,random,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.07210142,121.10562801000002,0.3932000909415585
tabular-spambase,random,random,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.06091785999999999,162.78508452999998,0.5285230017207792
tabular-spambase,random,random,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.06138888999999998,215.32292266000005,0.6991003982467534
tabular-spambase,random,random,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.2675120899999999,26.9952657,0.08764696655844156
tabular-spambase,random,random,budget_10,1.0,0.9630051925239981,0.9999999999999999,0.0,0.20516903,53.783079740000005,0.1746203887662338
tabular-spambase,random,random,budget_20,0.02,0.005501852234968185,0.07001316294199365,0.0,0.13393717,108.02288654,0.3507236575974026
tabular-spambase,random,random,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14556764,52.040640059999994,0.16896311707792205
tabular-spambase,random,random,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.06138888999999998,308.0,1.0
tabular-spambase,random,uniform,cafa_marginal,0.06,0.02778574526665662,0.12476968531222507,0.0,0.12510869,11.61404589,0.20375519105263157
tabular-spambase,random,uniform,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.06155793000000001,57.0,1.0
tabular-spambase,random,uniform,plugin,0.37,0.28182212569509163,0.46779652424866885,0.0,0.14752412999999998,9.11258453,0.15986990403508772
tabular-spambase,random,uniform,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.06853862999999999,23.08254836,0.4049569887719298
tabular-spambase,random,uniform,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.061727010000000006,29.40314007,0.515844562631579
tabular-spambase,random,uniform,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.06285020000000001,38.655338150000006,0.6781638271929825
tabular-spambase,random,uniform,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.26650961,5.0,0.08771929824561403
tabular-spambase,random,uniform,budget_10,1.0,0.9630051925239981,0.9999999999999999,0.0,0.19184783,10.0,0.17543859649122806
tabular-spambase,random,uniform,budget_20,0.01,0.0017673865655472645,0.0544875247609346,0.0,0.13464978000000002,20.0,0.3508771929824561
tabular-spambase,random,uniform,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14588167999999999,9.17489132,0.1609630056140351
tabular-spambase,random,uniform,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.06155793000000001,57.0,1.0
tabular-spambase,random,inverse_info,cafa_marginal,0.06,0.02778574526665662,0.12476968531222507,0.0,0.12510869,86.19348533,0.20261235567347663
tabular-spambase,random,inverse_info,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.06155793000000001,425.410805,1.0
tabular-spambase,random,inverse_info,plugin,0.37,0.28182212569509163,0.46779652424866885,0.0,0.14752412999999998,67.65244014999999,0.15902849517421164
tabular-spambase,random,inverse_info,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.06853862999999999,171.53688604999996,0.40322644379002076
tabular-spambase,random,inverse_info,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.061727010000000006,218.77352364,0.5142641443721675
tabular-spambase,random,inverse_info,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.06285020000000001,288.18559603,0.6774289525391816
tabular-spambase,random,inverse_info,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.26650961,37.12118073,0.08725960952026125
tabular-spambase,random,inverse_info,budget_10,1.0,0.9630051925239981,0.9999999999999999,0.0,0.19184783,74.62477670999999,0.17541815072139505
tabular-spambase,random,inverse_info,budget_20,0.01,0.0017673865655472645,0.0544875247609346,0.0,0.13464978000000002,149.29943351,0.35095355302505776
tabular-spambase,random,inverse_info,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14588167999999999,68.11300255,0.1601111249395746
tabular-spambase,random,inverse_info,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.06155793000000001,425.410805,1.0
tabular-spambase,random,random,cafa_marginal,0.06,0.02778574526665662,0.12476968531222507,0.0,0.12510869,62.77894926000001,0.20382775733766237
tabular-spambase,random,random,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.06155793000000001,308.0,1.0
tabular-spambase,random,random,plugin,0.37,0.28182212569509163,0.46779652424866885,0.0,0.14752412999999998,49.2119565,0.15977907954545453
tabular-spambase,random,random,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.06853862999999999,124.70085747000002,0.40487291386363644
tabular-spambase,random,random,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.061727010000000006,158.90507242,0.5159255598051948
tabular-spambase,random,random,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.06285020000000001,208.62693243,0.6773601702272728
tabular-spambase,random,random,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.26650961,26.993611159999997,0.08764159467532466
tabular-spambase,random,random,budget_10,1.0,0.9630051925239981,0.9999999999999999,0.0,0.19184783,54.0972826,0.17564052792207793
tabular-spambase,random,random,budget_20,0.01,0.0017673865655472645,0.0544875247609346,0.0,0.13464978000000002,108.29271737999997,0.35159973175324666
tabular-spambase,random,random,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14588167999999999,49.55460142000001,0.1608915630519481
tabular-spambase,random,random,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.06155793000000001,308.0,1.0
tabular-spambase,random,uniform,cafa_marginal,0.01,0.0017673865655472645,0.0544875247609346,0.0,0.12083335000000002,11.972089350000003,0.21003665526315796
tabular-spambase,random,uniform,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.05980673,57.0,1.0
tabular-spambase,random,uniform,plugin,0.37,0.28182212569509163,0.46779652424866885,0.0,0.14399756,9.690785009999999,0.17001377210526314
tabular-spambase,random,uniform,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.08248789999999998,20.50462564,0.35973027438596494
tabular-spambase,random,uniform,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.06862313999999999,28.280495190000007,0.49614903842105273
tabular-spambase,random,uniform,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.05966177000000002,38.788442010000004,0.680498982631579
tabular-spambase,random,uniform,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.26253624000000003,5.0,0.08771929824561403
tabular-spambase,random,uniform,budget_10,1.0,0.9630051925239981,0.9999999999999999,0.0,0.18917876999999997,10.0,0.17543859649122806
tabular-spambase,random,uniform,budget_20,0.01,0.0017673865655472645,0.0544875247609346,0.0,0.13202899,20.0,0.3508771929824561
tabular-spambase,random,uniform,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14660629,9.38018117,0.16456458192982457
tabular-spambase,random,uniform,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.05980673,57.0,1.0
tabular-spambase,random,inverse_info,cafa_marginal,0.01,0.0017673865655472645,0.0544875247609346,0.0,0.12083335000000002,85.24749676000002,0.2088998629380618
tabular-spambase,random,inverse_info,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.05980673,408.07828000000006,1.0
tabular-spambase,random,inverse_info,plugin,0.37,0.28182212569509163,0.46779652424866885,0.0,0.14399756,68.97129569,0.1690148657017472
tabular-spambase,random,inverse_info,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.08248789999999998,146.02249978,0.3578296295994974
tabular-spambase,random,inverse_info,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.06862313999999999,201.83976077999995,0.494610398720559
tabular-spambase,random,inverse_info,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.05966177000000002,277.14213644000006,0.6791396406591402
tabular-spambase,random,inverse_info,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.26253624000000003,35.78511105,0.08769178072893268
tabular-spambase,random,inverse_info,budget_10,1.0,0.9630051925239981,0.9999999999999999,0.0,0.18917876999999997,71.47942094000001,0.17516105228634074
tabular-spambase,random,inverse_info,budget_20,0.01,0.0017673865655472645,0.0544875247609346,0.0,0.13202899,143.17132064999998,0.35084278597233837
tabular-spambase,random,inverse_info,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14660629,66.76213428,0.16360129306563434
tabular-spambase,random,inverse_info,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.05980673,408.07828000000006,1.0
tabular-spambase,random,random,cafa_marginal,0.01,0.0017673865655472645,0.0544875247609346,0.0,0.12083335000000002,64.55630432,0.20959839064935062
tabular-spambase,random,random,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.05980673,308.0,1.0
tabular-spambase,random,random,plugin,0.37,0.28182212569509163,0.46779652424866885,0.0,0.14399756,52.225024160000004,0.16956176675324677
tabular-spambase,random,random,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.08248789999999998,110.69274150999999,0.35939201788961034
tabular-spambase,random,random,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.06862313999999999,152.32893722,0.4945744714935065
tabular-spambase,random,random,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.05966177000000002,209.11893722000005,0.6789575883766236
tabular-spambase,random,random,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.26253624000000003,27.051932370000003,0.08783094925324676
tabular-spambase,random,random,budget_10,1.0,0.9630051925239981,0.9999999999999999,0.0,0.18917876999999997,54.03568843,0.17544054685064936
tabular-spambase,random,random,budget_20,0.01,0.0017673865655472645,0.0544875247609346,0.0,0.13202899,108.11560386000001,0.35102468785714286
tabular-spambase,random,random,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14660629,50.53859900000001,0.16408636038961044
tabular-spambase,random,random,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.05980673,308.0,1.0
